Time (s),DeltaTime (s)
87.7190,0.004304
87.7220,0.002925
87.7248,0.002836
87.7277,0.002859
87.7306,0.002918
87.7353,0.004710
87.7378,0.002521
87.7407,0.002850
87.7437,0.003007
87.7470,0.003386
87.7508,0.003795
87.7544,0.003512
87.7564,0.002013
87.7596,0.003202
87.7626,0.003078
87.7657,0.003015
87.7709,0.005198
87.7739,0.003006
87.7766,0.002753
87.7794,0.002765
87.7827,0.003319
87.7874,0.004717
87.7894,0.002002
87.7932,0.003782
87.7966,0.003381
87.7993,0.002694
87.8044,0.005166
87.8064,0.001980
87.8093,0.002850
87.8123,0.003012
87.8159,0.003600
87.8196,0.003699
87.8223,0.002756
87.8253,0.002956
87.8284,0.003134
87.8311,0.002641
87.8355,0.004406
87.8381,0.002648
87.8416,0.003449
87.8444,0.002861
87.8477,0.003288
87.8522,0.004482
87.8549,0.002663
87.8578,0.002935
87.8605,0.002749
87.8640,0.003490
87.8677,0.003620
87.8713,0.003591
87.8750,0.003706
87.8774,0.002451
87.8802,0.002805
87.8844,0.004174
87.8884,0.004053
87.8905,0.002013
87.8933,0.002893
87.8962,0.002882
87.8996,0.003376
87.9049,0.005327
87.9067,0.001805
87.9097,0.002940
87.9125,0.002793
87.9154,0.002907
87.9203,0.004935
87.9223,0.001956
87.9252,0.002943
87.9282,0.002942
87.9313,0.003190
87.9362,0.004873
87.9384,0.002225
87.9417,0.003281
87.9444,0.002698
87.9473,0.002912
87.9518,0.004451
87.9546,0.002802
87.9573,0.002715
87.9602,0.002904
87.9635,0.003336
87.9670,0.003449
87.9714,0.004366
87.9746,0.003196
87.9769,0.002310
87.9796,0.002776
87.9832,0.003521
87.9882,0.005049
87.9900,0.001803
87.9928,0.002819
87.9962,0.003327
87.9999,0.003708
88.0040,0.004180
88.0065,0.002438
88.0092,0.002693
88.0127,0.003558
88.0155,0.002764
88.0199,0.004367
88.0219,0.002078
88.0253,0.003382
88.0280,0.002663
88.0310,0.003022
88.0361,0.005070
88.0384,0.002328
88.0412,0.002752
88.0442,0.003082
88.0474,0.003189
88.0510,0.003609
88.0543,0.003239
88.0573,0.002994
88.0605,0.003220
88.0630,0.002520
88.0659,0.002933
88.0719,0.005958
88.0745,0.002631
88.0767,0.002145
88.0795,0.002864
88.0828,0.003252
