Time (s),DeltaTime (s)
90.6116,0.004229
90.6147,0.003092
90.6178,0.003025
90.6234,0.005677
90.6257,0.002274
90.6292,0.003530
90.6329,0.003675
90.6382,0.005246
90.6415,0.003335
90.6449,0.003378
90.6488,0.003958
90.6523,0.003492
90.6573,0.005009
90.6608,0.003476
90.6654,0.004549
90.6691,0.003707
90.6761,0.007010
90.6795,0.003399
90.6821,0.002587
90.6865,0.004465
90.6923,0.005742
90.6942,0.001981
90.6980,0.003792
90.7022,0.004194
90.7069,0.004667
90.7099,0.003032
90.7139,0.003961
90.7173,0.003435
90.7229,0.005576
90.7255,0.002582
90.7291,0.003635
90.7332,0.004091
90.7387,0.005483
90.7416,0.002903
90.7454,0.003841
90.7490,0.003556
90.7547,0.005749
90.7578,0.003071
90.7615,0.003692
90.7651,0.003641
90.7691,0.003916
90.7742,0.005138
90.7776,0.003369
90.7820,0.004412
90.7853,0.003346
90.7911,0.005801
90.7939,0.002814
90.7970,0.003069
90.8013,0.004241
90.8061,0.004846
90.8087,0.002634
90.8122,0.003463
90.8160,0.003759
90.8206,0.004622
90.8242,0.003631
90.8281,0.003914
90.8317,0.003564
90.8354,0.003684
90.8419,0.006543
90.8438,0.001894
90.8474,0.003551
90.8510,0.003642
90.8565,0.005460
90.8586,0.002161
90.8622,0.003575
90.8658,0.003649
90.8711,0.005300
90.8742,0.003067
90.8782,0.003989
90.8823,0.004137
90.8860,0.003701
90.8915,0.005450
90.8944,0.002866
90.8976,0.003250
90.9015,0.003856
90.9080,0.006493
90.9098,0.001863
90.9130,0.003190
90.9166,0.003614
90.9227,0.006070
90.9250,0.002342
90.9292,0.004184
90.9325,0.003329
90.9365,0.003978
90.9409,0.004336
90.9447,0.003809
90.9480,0.003352
90.9518,0.003815
90.9584,0.006599
90.9603,0.001882
90.9633,0.003019
90.9669,0.003599
90.9722,0.005281
90.9750,0.002743
90.9791,0.004176
90.9834,0.004290
90.9878,0.004350
90.9913,0.003545
90.9956,0.004258
90.9987,0.003108
91.0045,0.005793
91.0079,0.003431
91.0112,0.003276
91.0148,0.003631
91.0189,0.004055
91.0246,0.005751
91.0265,0.001872
91.0304,0.003910
91.0338,0.003380
