Time (s),DeltaTime (s)
199.3259,0.006108
199.3407,0.014819
199.3524,0.011652
199.3634,0.010988
199.3750,0.011623
199.3832,0.008240
199.3853,0.002089
199.3891,0.003718
199.3933,0.004262
199.4033,0.009980
199.4127,0.009408
199.4288,0.016136
199.4571,0.028304
199.4678,0.010672
199.4794,0.011592
199.4816,0.002153
199.4837,0.002139
199.4856,0.001923
199.4876,0.002029
199.4918,0.004160
199.4953,0.003543
199.4971,0.001778
199.5006,0.003430
199.5049,0.004322
199.5117,0.006861
199.5136,0.001866
199.5164,0.002809
199.5207,0.004304
199.5283,0.007603
199.5304,0.002059
199.5344,0.004052
199.5372,0.002768
199.5429,0.005727
199.5578,0.014875
199.5747,0.016917
199.5832,0.008511
199.5945,0.011274
199.5966,0.002086
199.5989,0.002291
199.6015,0.002634
199.6042,0.002735
199.6105,0.006221
199.6202,0.009721
199.6321,0.011887
199.6425,0.010396
199.6511,0.008588
199.6615,0.010410
199.6637,0.002234
199.6654,0.001677
199.6673,0.001925
199.6689,0.001612
199.6736,0.004638
199.6852,0.011633
199.6976,0.012450
199.6997,0.002062
199.7020,0.002256
199.7042,0.002211
199.7092,0.005000
199.7128,0.003633
199.7147,0.001912
199.7167,0.001970
199.7183,0.001593
199.7241,0.005842
199.7292,0.005038
199.7422,0.013057
199.7514,0.009175
199.7619,0.010517
199.7740,0.012081
199.7827,0.008684
199.7848,0.002104
199.7873,0.002521
199.7934,0.006089
199.7959,0.002529
199.7980,0.002132
199.8013,0.003274
199.8045,0.003154
199.8084,0.003971
199.8110,0.002531
199.8133,0.002354
199.8170,0.003696
199.8227,0.005634
199.8355,0.012798
199.8474,0.011910
199.8581,0.010735
199.8662,0.008145
199.8781,0.011817
199.8905,0.012477
199.9008,0.010224
199.9134,0.012609
199.9253,0.011923
199.9348,0.009463
199.9469,0.012169
199.9582,0.011290
199.9670,0.008773
199.9692,0.002176
199.9718,0.002660
199.9758,0.003968
199.9791,0.003276
199.9811,0.002050
199.9837,0.002593
199.9856,0.001905
199.9899,0.004305
199.9965,0.006592
199.9987,0.002211
200.0006,0.001866
200.0053,0.004723
200.0116,0.006332
200.0135,0.001823
200.0162,0.002732
200.0195,0.003301
200.0276,0.008141
200.0294,0.001798
200.0325,0.003019
200.0365,0.003982
200.0422,0.005752
200.0439,0.001723
200.0470,0.003032
200.0504,0.003421
200.0555,0.005154
200.0582,0.002716
200.0614,0.003164
200.0647,0.003263
200.0681,0.003478
200.0728,0.004648
200.0755,0.002749
200.0790,0.003492
