Time (s),DeltaTime (s)
44.9078,0.008740
44.9141,0.006359
44.9226,0.008447
44.9289,0.006346
44.9375,0.008527
44.9444,0.006960
44.9520,0.007606
44.9595,0.007422
44.9677,0.008209
44.9797,0.012005
44.9857,0.006008
45.0001,0.014407
45.0044,0.004356
45.0212,0.016796
45.0272,0.005954
45.0369,0.009671
45.0435,0.006687
45.0543,0.010759
45.0619,0.007632
45.0644,0.002426
45.0713,0.006985
45.0783,0.006994
45.0854,0.007051
45.0949,0.009529
45.1009,0.005955
45.1094,0.008500
45.1164,0.007021
45.1255,0.009113
45.1316,0.006106
45.1411,0.009469
45.1469,0.005856
45.1554,0.008483
45.1619,0.006496
45.1695,0.007562
45.1767,0.007208
45.1844,0.007763
45.1927,0.008287
45.2007,0.007971
45.2092,0.008489
45.2163,0.007107
45.2247,0.008402
45.2314,0.006732
45.2398,0.008374
45.2465,0.006647
45.2536,0.007187
45.2615,0.007829
45.2685,0.007056
45.2767,0.008128
45.2837,0.007013
45.2928,0.009176
45.2995,0.006691
45.3092,0.009690
45.3149,0.005632
45.3232,0.008362
45.3296,0.006410
45.3386,0.008986
45.3445,0.005845
45.3521,0.007614
45.3597,0.007583
45.3670,0.007358
45.3758,0.008801
45.3827,0.006842
45.3914,0.008754
45.3976,0.006234
45.4057,0.008086
45.4125,0.006796
45.4205,0.007929
45.4280,0.007508
45.4355,0.007500
45.4434,0.007927
45.4507,0.007283
45.4594,0.008690
45.4667,0.007323
45.4759,0.009239
45.4824,0.006473
45.4913,0.008871
45.4980,0.006762
45.5070,0.009007
45.5128,0.005756
45.5201,0.007332
45.5276,0.007419
45.5350,0.007482
45.5440,0.008974
45.5512,0.007223
45.5604,0.009209
45.5673,0.006886
45.5762,0.008880
45.5828,0.006615
45.5918,0.008967
45.5980,0.006172
45.6065,0.008543
45.6128,0.006304
45.6206,0.007753
45.6279,0.007298
45.6353,0.007456
45.6437,0.008400
45.6509,0.007178
45.6595,0.008584
45.6672,0.007686
45.6760,0.008802
45.6826,0.006662
45.6913,0.008723
45.6975,0.006145
45.7058,0.008298
45.7133,0.007481
45.7204,0.007170
45.7275,0.007066
45.7350,0.007457
45.7494,0.014451
45.7577,0.008295
45.7789,0.021209
45.7831,0.004145
45.7850,0.001888
45.7868,0.001883
45.7926,0.005800
45.7993,0.006660
45.8081,0.008852
45.8146,0.006489
45.8233,0.008664
45.8288,0.005464
45.8360,0.007203
45.8444,0.008443
45.8512,0.006805
45.8596,0.008363
45.8668,0.007238
45.8759,0.009073
45.8825,0.006618
45.8916,0.009131
45.8975,0.005906
45.9060,0.008482
45.9125,0.006427
45.9202,0.007748
45.9274,0.007183
45.9351,0.007707
45.9438,0.008685
45.9510,0.007201
45.9592,0.008227
45.9667,0.007460
45.9756,0.008953
45.9824,0.006785
45.9911,0.008739
45.9978,0.006607
46.0052,0.007474
46.0120,0.006801
46.0192,0.007143
46.0269,0.007714
46.0341,0.007216
46.0438,0.009737
46.0503,0.006429
46.0598,0.009575
46.0663,0.006454
46.0761,0.009803
46.0818,0.005706
46.0905,0.008690
46.0966,0.006132
46.1055,0.008868
46.1115,0.005977
46.1191,0.007667
46.1263,0.007186
46.1339,0.007532
46.1429,0.009088
46.1500,0.007021
46.1586,0.008615
46.1649,0.006319
46.1736,0.008687
46.1804,0.006846
46.1885,0.008108
46.1951,0.006599
46.2026,0.007419
46.2102,0.007642
46.2174,0.007193
46.2263,0.008879
46.2334,0.007129
46.2430,0.009573
46.2492,0.006176
46.2580,0.008808
46.2643,0.006301
46.2729,0.008641
46.2791,0.006183
46.2865,0.007434
46.2943,0.007765
46.3016,0.007348
46.3102,0.008555
46.3174,0.007205
46.3262,0.008794
46.3332,0.007059
46.3430,0.009725
46.3487,0.005780
46.3568,0.008068
46.3637,0.006846
46.3721,0.008467
46.3786,0.006448
46.3859,0.007354
46.3937,0.007813
46.4009,0.007206
46.4096,0.008634
46.4167,0.007117
46.4257,0.008973
46.4327,0.007010
46.4409,0.008255
46.4477,0.006728
46.4559,0.008257
46.4624,0.006469
46.4700,0.007605
46.4772,0.007203
46.4847,0.007487
46.4927,0.008050
46.5001,0.007393
46.5090,0.008915
46.5160,0.006922
46.5243,0.008353
46.5308,0.006463
46.5387,0.007882
46.5461,0.007414
46.5527,0.006666
46.5607,0.007955
46.5675,0.006842
46.5762,0.008645
46.5833,0.007122
46.5925,0.009230
46.5990,0.006484
46.6079,0.008924
46.6142,0.006222
46.6227,0.008545
46.6291,0.006413
46.6370,0.007906
46.6444,0.007348
46.6521,0.007705
46.6593,0.007191
46.6675,0.008212
46.6758,0.008314
46.6828,0.007025
46.6914,0.008544
46.6980,0.006627
46.7060,0.008020
46.7130,0.006991
46.7203,0.007243
46.7279,0.007695
46.7351,0.007104
46.7429,0.007861
46.7507,0.007786
46.7595,0.008787
46.7669,0.007428
46.7759,0.008987
46.7822,0.006293
46.7911,0.008861
46.7972,0.006179
46.8056,0.008400
46.8122,0.006616
46.8196,0.007398
46.8272,0.007566
46.8346,0.007343
46.8429,0.008385
46.8512,0.008289
46.8593,0.008100
46.8668,0.007511
46.8756,0.008734
46.8823,0.006692
46.8908,0.008567
46.8972,0.006380
46.9054,0.008207
46.9122,0.006762
46.9195,0.007323
46.9270,0.007519
46.9343,0.007308
46.9428,0.008466
46.9507,0.007951
46.9590,0.008287
46.9656,0.006590
46.9743,0.008720
46.9808,0.006455
46.9890,0.008225
46.9959,0.006836
47.0031,0.007264
47.0107,0.007570
47.0180,0.007316
47.0259,0.007884
47.0332,0.007297
47.0423,0.009088
47.0489,0.006604
47.0581,0.009250
47.0638,0.005679
47.0724,0.008547
47.0785,0.006125
47.0857,0.007241
47.0937,0.007922
47.1008,0.007127
47.1094,0.008599
47.1164,0.007045
47.1258,0.009345
47.1323,0.006503
47.1412,0.008913
47.1472,0.006064
47.1559,0.008635
47.1622,0.006347
47.1702,0.007984
47.1772,0.007012
47.1847,0.007522
47.1921,0.007381
47.1999,0.007759
47.2085,0.008634
47.2151,0.006545
47.2233,0.008211
47.2300,0.006746
47.2375,0.007514
47.2452,0.007635
47.2539,0.008737
47.2606,0.006727
47.2679,0.007240
47.2764,0.008524
47.2830,0.006606
47.2922,0.009179
47.2986,0.006406
47.3078,0.009237
47.3137,0.005840
47.3224,0.008756
47.3284,0.005966
47.3361,0.007742
47.3439,0.007814
47.3520,0.008085
47.3598,0.007800
47.3673,0.007500
47.3758,0.008464
47.3831,0.007348
47.3921,0.008940
47.3982,0.006155
47.4068,0.008511
47.4132,0.006444
47.4214,0.008255
47.4281,0.006659
47.4355,0.007361
47.4431,0.007630
47.4504,0.007286
47.4593,0.008904
47.4669,0.007593
47.4758,0.008917
47.4823,0.006456
47.4909,0.008605
47.4973,0.006396
47.5057,0.008401
47.5124,0.006747
47.5198,0.007428
