Time (s),DeltaTime (s)
51.0560,0.007751
51.0615,0.005496
51.0678,0.006247
51.0745,0.006763
51.0814,0.006874
51.0889,0.007529
51.0956,0.006713
51.1012,0.005598
51.1087,0.007490
51.1151,0.006373
51.1281,0.012956
51.1301,0.002086
51.1366,0.006494
51.1428,0.006163
51.1495,0.006727
51.1582,0.008672
51.1628,0.004643
51.1717,0.008883
51.1778,0.006061
51.1858,0.007986
51.1991,0.013296
51.2048,0.005714
51.2135,0.008697
51.2190,0.005502
51.2385,0.019479
51.2475,0.009068
51.2609,0.013385
51.2720,0.011044
51.2787,0.006755
51.2820,0.003284
51.2880,0.006042
51.2961,0.008091
51.3028,0.006645
51.3126,0.009807
51.3235,0.010939
51.3298,0.006319
51.3338,0.003943
51.3365,0.002705
51.3423,0.005838
51.3490,0.006657
51.3573,0.008348
51.3623,0.004955
51.3694,0.007163
51.3757,0.006258
51.3819,0.006224
51.3946,0.012643
51.3984,0.003796
51.4049,0.006522
51.4099,0.005030
51.4164,0.006519
51.4245,0.008108
51.4304,0.005865
51.4379,0.007513
51.4432,0.005297
51.4499,0.006716
51.4603,0.010367
51.4649,0.004588
51.4791,0.014197
51.4857,0.006618
51.4938,0.008119
51.5003,0.006434
51.5079,0.007686
51.5248,0.016867
51.5342,0.009371
51.5421,0.007934
51.5499,0.007811
51.5621,0.012202
51.5729,0.010734
51.5820,0.009094
51.5889,0.006986
51.5972,0.008248
51.6090,0.011848
51.6173,0.008273
51.6290,0.011675
51.6389,0.009892
51.6467,0.007858
51.6511,0.004352
51.6621,0.010983
51.6666,0.004503
51.6765,0.009945
51.6842,0.007655
51.6891,0.004918
51.7009,0.011804
51.7104,0.009456
51.7222,0.011810
51.7301,0.007926
51.7390,0.008874
51.7436,0.004653
51.7460,0.002406
51.7506,0.004596
51.7576,0.006996
51.7640,0.006353
51.7716,0.007661
51.7769,0.005224
51.7842,0.007361
51.7912,0.007013
51.7975,0.006234
51.8051,0.007676
51.8101,0.004940
51.8173,0.007180
51.8244,0.007107
51.8320,0.007636
51.8407,0.008657
51.8474,0.006781
51.8525,0.005070
51.8599,0.007428
